,ChEMBL ID,Name,SMILES,Molecular Weight,LogP,HBA,HBD,TPSA,Protein
7512,CHEMBL3891797,,COc1cc(F)c2c(c1)C1(CCOC(N)=N1)c1cc(Nc3ncccc3OCc3ccccc3)ccc1O2,512.54,5.64,8.0,2.0,100.22,BACE1
7513,CHEMBL3966650,,CCOc1cccnc1Nc1ccc2c(c1)C1(CCOC(N)=N1)c1cc(OC)cc(F)c1O2,450.47,4.46,8.0,2.0,100.22,BACE1
7514,CHEMBL3959153,,COc1cnc(C(=O)Nc2ccc3c(c2)[C@@]2(CCOC(N)=N2)c2cc(C4=CCCOC4)ncc2O3)cn1,500.52,3.02,10.0,2.0,143.07,BACE1
7515,CHEMBL3893463,,Cc1ccc(C(=O)Nc2ccc3c(c2)[C@@]2(CCOC(N)=N2)c2cc(C4=CCCOC4)ncc2O3)nc1,483.53,3.93,8.0,2.0,120.95,BACE1
7516,CHEMBL3952809,,NC1=N[C@@]2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(C2=CCOCC2)nc1F,521.94,4.41,8.0,2.0,120.95,BACE1
7517,CHEMBL3980947,,N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)nc1,512.50,3.63,9.0,2.0,144.74,BACE1
7518,CHEMBL3952111,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)cn1,518.51,3.16,10.0,2.0,143.07,BACE1
7519,CHEMBL3968748,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)cn1,534.57,3.88,10.0,2.0,133.84,BACE1
7520,CHEMBL3917445,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)cn1,534.57,3.88,10.0,2.0,133.84,BACE1
7521,CHEMBL3914230,,NC1=NC2(CCS1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(C2=CCCOC2)nc1F,538.00,5.13,8.0,2.0,111.72,BACE1
7522,CHEMBL3959106,,N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4cncc(F)c4)nc(F)c2O3)nc1,525.48,4.03,9.0,2.0,148.40,BACE1
7523,CHEMBL3910114,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4cncc(F)c4)nc(F)c2O3)cn1,531.48,3.56,10.0,2.0,146.73,BACE1
7524,CHEMBL3949245,,NC1=NC2(CCO1)c1cc(NC(=O)c3cnc(Cl)cn3)ccc1Oc1c2cc(-c2cncc(F)c2)nc1F,535.90,4.20,9.0,2.0,137.50,BACE1
7525,CHEMBL3908041,,NC1=NC2(CCO1)c1cc(NC(=O)c3cnc(F)cn3)ccc1Oc1c2cc(-c2cccnc2)nc1F,501.45,3.55,9.0,2.0,137.50,BACE1
7526,CHEMBL3981595,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)ncc2O3)cn1,500.52,3.02,10.0,2.0,143.07,BACE1
7527,CHEMBL3899000,,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc(C3=CCCOC3)cc12,503.95,4.27,8.0,2.0,120.95,BACE1
7528,CHEMBL3970199,,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1ncc(C3CC3)cc12,461.91,4.34,7.0,2.0,111.72,BACE1
7529,CHEMBL3927120,,COc1cc(F)c2c(c1)C1(CCOC(N)=N1)c1cc(NC(=O)c3ccc(C#N)cn3)ccc1O2,459.44,3.44,8.0,2.0,131.85,BACE1
7530,CHEMBL3895635,,COc1cc(F)c2c(c1)C1(CCOC(N)=N1)c1cc(NC(=O)c3cnc(OC)cn3)ccc1O2,465.44,2.97,9.0,2.0,130.18,BACE1
7531,CHEMBL3908016,,COc1cc(F)c2c(c1)C1(CCOC(N)=N1)c1cc(NC(=O)c3ccc(Cl)cc3F)ccc1O2,485.87,4.96,6.0,2.0,95.17,BACE1
7532,CHEMBL3935967,,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(OC)cc(F)c2O3)c(F)c1,481.46,4.32,7.0,2.0,104.40,BACE1
7533,CHEMBL3948443,,COc1ccc(C(=O)Nc2ccc3c(c2)[C@@]2(CCOC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)nc1,517.52,3.76,9.0,2.0,130.18,BACE1
7534,CHEMBL3974459,,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc(Cl)cc12,456.29,4.12,7.0,2.0,111.72,BACE1
7535,CHEMBL3893589,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4CC4)ncc2O3)cn1,458.48,3.09,9.0,2.0,133.84,BACE1
7536,CHEMBL3921606,,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc(C3CC3)cc12,461.91,4.34,7.0,2.0,111.72,BACE1
7537,CHEMBL3898979,,CC(C)(C)C#Cc1cc2c(cn1)Oc1ccc(NC(=O)c3ccc(Cl)cn3)cc1C21CCOC(N)=N1,501.97,4.86,7.0,2.0,111.72,BACE1
7538,CHEMBL3930557,,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c2cc(C2=CCCOC2)nc1F,505.48,3.90,8.0,2.0,120.95,BACE1
7539,CHEMBL3973477,,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)nc1,517.52,3.76,9.0,2.0,130.18,BACE1
7540,CHEMBL3963996,,Cc1nc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)cs1,507.55,4.13,9.0,2.0,120.95,BACE1
7541,CHEMBL3936498,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C#CC(C)(C)C)ncc2O3)cn1,498.54,3.61,9.0,2.0,133.84,BACE1
7542,CHEMBL3908554,,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4cncc(F)c4)nc(F)c2O3)nc1,530.49,4.16,9.0,2.0,133.84,BACE1
7543,CHEMBL3945386,,Cc1nc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4cncc(F)c4)nc(F)c2O3)cs1,520.52,4.52,9.0,2.0,124.61,BACE1
7544,CHEMBL3913972,,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c2cc(-c2cncc(F)c2)nc1F,518.46,4.29,8.0,2.0,124.61,BACE1
7545,CHEMBL3950676,,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1ncc(-c3ccnc(F)c3)cc12,516.92,4.67,8.0,2.0,124.61,BACE1
7546,CHEMBL3922952,,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(-c2ccnc(F)c2)nc1F,534.91,4.81,8.0,2.0,124.61,BACE1
7547,CHEMBL3890449,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)nc(F)c2O3)cn1,531.48,3.56,10.0,2.0,146.73,BACE1
7548,CHEMBL3962966,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)ncc2O3)cn1,513.49,3.42,10.0,2.0,146.73,BACE1
7549,CHEMBL3902974,,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,516.92,4.67,8.0,2.0,124.61,BACE1
7550,CHEMBL3973933,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)cc(F)c2O3)cn1,530.49,4.16,9.0,2.0,133.84,BACE1
7551,CHEMBL3944050,,COc1nc(C2=CCOCC2)cc2c1Oc1ccc(NC(=O)c3ccc(Cl)cn3)cc1C21CCOC(N)=N1,533.97,4.28,9.0,2.0,130.18,BACE1
7552,CHEMBL3913825,,COc1nc(C2=CCOCC2)cc2c1Oc1ccc(NC(=O)c3ccc(F)cn3)cc1C21CCOC(N)=N1,517.52,3.76,9.0,2.0,130.18,BACE1
7553,CHEMBL3975637,,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c2cc(-c2ccnc(F)c2)nc1F,518.46,4.29,8.0,2.0,124.61,BACE1
7554,CHEMBL3904830,,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)nc(F)c2O3)nc1,530.49,4.16,9.0,2.0,133.84,BACE1
7555,CHEMBL3948791,,Cc1nc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)nc(F)c2O3)cs1,520.52,4.52,9.0,2.0,124.61,BACE1
7556,CHEMBL3955960,,N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)nc(F)c2O3)nc1,525.48,4.03,9.0,2.0,148.40,BACE1
7557,CHEMBL3891240,,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)nc1,533.59,4.48,9.0,2.0,120.95,BACE1
7558,CHEMBL3919324,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4CCOCC4)cc(F)c2O3)cn1,519.53,3.85,9.0,2.0,130.18,BACE1
7559,CHEMBL3937992,,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c(F)cc(-c3ccnc(F)c3)cc12,517.47,4.90,7.0,2.0,111.72,BACE1
7560,CHEMBL3978732,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCOCC4)ncc2O3)cn1,516.58,3.74,10.0,2.0,133.84,BACE1
7561,CHEMBL3984506,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCCOC4)ncc2O3)cn1,516.58,3.74,10.0,2.0,133.84,BACE1
7562,CHEMBL3959278,,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(O)cc(F)c2O3)nc1,466.49,3.99,8.0,3.0,119.06,BACE1
7563,CHEMBL3976447,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(C4=CCCOC4)cc(F)c2O3)cn1,517.52,3.76,9.0,2.0,130.18,BACE1
7564,CHEMBL3947150,,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(N4CCOCC4)cc(F)c2O3)nc1,535.60,4.12,9.0,2.0,111.30,BACE1
7565,CHEMBL3971440,,N#Cc1ccc(C(=O)Nc2ccc3c(c2)C2(CCOC(N)=N2)c2cc(-c4ccnc(F)c4)cc(F)c2O3)nc1,524.49,4.63,8.0,2.0,135.51,BACE1
7566,CHEMBL3938375,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(O)cc(F)c2O3)cn1,467.48,3.38,9.0,3.0,131.95,BACE1
7567,CHEMBL3960345,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(N4CCOCC4)cc(F)c2O3)cn1,536.59,3.51,10.0,2.0,124.19,BACE1
7568,CHEMBL3932872,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCOCC4)cc(F)c2O3)cn1,533.59,4.48,9.0,2.0,120.95,BACE1
7569,CHEMBL3950477,,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCCOC4)nc(F)c2O3)nc1,533.59,4.48,9.0,2.0,120.95,BACE1
7570,CHEMBL3926305,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(-c4cncc(F)c4)nc(F)c2O3)cn1,547.55,4.27,10.0,2.0,137.50,BACE1
7571,CHEMBL3965633,,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(-c4cncc(F)c4)nc(F)c2O3)nc1,546.56,4.88,9.0,2.0,124.61,BACE1
7572,CHEMBL3894188,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(-c4ccnc(F)c4)nc(F)c2O3)cn1,547.55,4.27,10.0,2.0,137.50,BACE1
7573,CHEMBL3970753,,COc1ccc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(-c4ccnc(F)c4)nc(F)c2O3)nc1,546.56,4.88,9.0,2.0,124.61,BACE1
7574,CHEMBL3903132,,NC1=NC2(CCS1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c2cc(C2=CCOCC2)nc1F,521.55,4.61,8.0,2.0,111.72,BACE1
7575,CHEMBL3979006,,NC1=NC2(CCS1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1c2cc(C2=CCOCC2)nc1F,538.00,5.13,8.0,2.0,111.72,BACE1
7576,CHEMBL3908654,,NC1=NC2(CCS1)c1cc(NC(=O)c3ccc(F)cn3)ccc1Oc1c2cc(-c2ccnc(F)c2)nc1F,534.52,5.01,8.0,2.0,115.38,BACE1
7577,CHEMBL3893104,,NC1=NC2(CCS1)c1cc(NC(=O)c3ncc(Cl)cc3F)ccc1Oc1c2cc(C2=CCOCC2)nc1F,555.99,5.27,8.0,2.0,111.72,BACE1
7578,CHEMBL3917597,,Cc1cc(Br)cnc1C(=O)Nc1ccc2c(c1)C1(CCSC(N)=N1)c1cc(C3=CCOCC3)nc(F)c1O2,596.48,5.54,8.0,2.0,111.72,BACE1
7579,CHEMBL3902076,,COc1cnc(C(=O)Nc2ccc3c(c2)C2(CCSC(N)=N2)c2cc(C4=CCOCC4)nc(F)c2O3)c(C)c1,547.61,4.79,9.0,2.0,120.95,BACE1
7580,CHEMBL3937966,,Cc1cc(Cl)cnc1C(=O)Nc1ccc2c(c1)C1(CCSC(N)=N1)c1cc(C3=CCOCC3)nc(F)c1O2,552.03,5.43,8.0,2.0,111.72,BACE1
7581,CHEMBL3973534,,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(OC(F)F)cn4)ccc3F)COCC[C@H]2CS1,452.46,3.37,7.0,2.0,98.83,BACE1
7582,CHEMBL3902541,,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2)CO1,455.51,3.07,9.0,2.0,111.72,BACE1
7583,CHEMBL3909266,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2cc(NC(=O)c3ccc(C#N)cn3)cs2)CO1,413.53,2.95,8.0,2.0,113.39,BACE1
7584,CHEMBL3933666,,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3coc(CF)n3)cs2)CO1,411.48,2.53,9.0,2.0,115.63,BACE1
7585,CHEMBL3948431,,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ccn(C(F)F)n3)cs2)CO1,428.49,2.67,9.0,2.0,107.42,BACE1
7586,CHEMBL3920632,,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ccc(C#N)cn3)cs2)CO1,414.52,2.34,9.0,2.0,126.28,BACE1
7587,CHEMBL3981156,,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3nn(C(F)F)cc3Cl)cs2)CO1,462.94,3.32,9.0,2.0,107.42,BACE1
7588,CHEMBL3904953,,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(OC(F)F)cn4)ccc3F)CO[C@@H](C(F)(F)F)C[C@H]2CS1,520.46,4.30,7.0,2.0,98.83,BACE1
7589,CHEMBL3934135,,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ccc(Cl)cn3)cs2)CO1,423.95,3.13,8.0,2.0,102.49,BACE1
7590,CHEMBL3906153,,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3coc(C(F)F)n3)cs2)CO1,429.47,3.00,9.0,2.0,115.63,BACE1
7591,CHEMBL3979124,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(F)cn3)cs2)CO1,407.50,2.61,8.0,2.0,102.49,BACE1
7592,CHEMBL3941301,,COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,420.52,1.88,10.0,2.0,124.61,BACE1
7593,CHEMBL3966376,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnc(CF)cn3)cs2)CO1,422.51,2.34,9.0,2.0,115.38,BACE1
7594,CHEMBL3940148,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnc(OCC(F)F)cn3)cs2)CO1,470.53,2.51,10.0,2.0,124.61,BACE1
7595,CHEMBL3983988,,Cc1cc(F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,421.52,2.92,8.0,2.0,102.49,BACE1
7596,CHEMBL3955347,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(F)cc3)cs2)CO1,406.51,3.22,7.0,2.0,89.60,BACE1
7597,CHEMBL3986265,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnc(C(F)F)cn3)cs2)CO1,440.50,2.80,9.0,2.0,115.38,BACE1
7598,CHEMBL3954200,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnc(C(F)(F)F)cn3)cs2)CO1,458.49,2.89,9.0,2.0,115.38,BACE1
7599,CHEMBL3917530,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(C(F)(F)F)cn3)cs2)CO1,457.50,3.49,8.0,2.0,102.49,BACE1
7600,CHEMBL3890342,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ncc(F)cc3F)cs2)CO1,425.49,2.75,8.0,2.0,102.49,BACE1
7601,CHEMBL3922902,,COc1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nc1,419.53,2.48,9.0,2.0,111.72,BACE1
7602,CHEMBL3947194,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)(F)F)cn3)cs2)CO1,473.50,3.37,9.0,2.0,111.72,BACE1
7603,CHEMBL3967113,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cc3)cs2)CO1,454.52,3.68,8.0,2.0,98.83,BACE1
7604,CHEMBL3895844,,CC#CCOc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,458.57,2.27,10.0,2.0,124.61,BACE1
7605,CHEMBL3972432,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cc4ccccn4n3)cs2)CO1,428.54,2.72,9.0,2.0,106.90,BACE1
7606,CHEMBL3932919,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccn(C)n3)cs2)CO1,392.51,1.81,9.0,2.0,107.42,BACE1
7607,CHEMBL3943893,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(C(F)F)cn3)cs2)CO1,439.51,3.41,8.0,2.0,102.49,BACE1
7608,CHEMBL3973408,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OCF)cn3)cs2)CO1,437.52,2.78,9.0,2.0,111.72,BACE1
7609,CHEMBL3932733,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3coc(C4CC4)n3)cs2)CO1,419.53,2.94,9.0,2.0,115.63,BACE1
7610,CHEMBL3901213,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnccn3)cs2)CO1,390.49,1.87,9.0,2.0,115.38,BACE1
7611,CHEMBL3929412,,Cc1nn(C)cc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,406.54,2.12,9.0,2.0,107.42,BACE1
7612,CHEMBL3983383,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cccnn3)cs2)CO1,390.49,1.87,9.0,2.0,115.38,BACE1
7613,CHEMBL3914734,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cc(C4CC4)on3)cs2)CO1,419.53,2.94,9.0,2.0,115.63,BACE1
7614,CHEMBL3984545,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cc(C(F)(F)F)on3)cs2)CO1,447.46,3.08,9.0,2.0,115.63,BACE1
7615,CHEMBL3923755,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cn(C4CCC4)cn3)cs2)CO1,432.58,3.00,9.0,2.0,107.42,BACE1
7616,CHEMBL3892254,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cc(C4CCC4)nn3C)cs2)CO1,446.60,3.08,9.0,2.0,107.42,BACE1
7617,CHEMBL3936965,,COCc1cc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)no1,423.52,2.21,10.0,2.0,124.86,BACE1
7618,CHEMBL3909030,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(=O)n(C)c3)cs2)CO1,419.53,1.78,9.0,2.0,111.60,BACE1
7619,CHEMBL3944166,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OCC(F)F)cn3)cs2)CO1,469.54,3.12,9.0,2.0,111.72,BACE1
7620,CHEMBL3973335,,Cc1nc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)c(C(F)(F)F)o1,461.49,3.39,9.0,2.0,115.63,BACE1
7621,CHEMBL3962473,,CCc1cc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n(C)n1,420.56,2.37,9.0,2.0,107.42,BACE1
7622,CHEMBL3893462,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnn(C)n3)cs2)CO1,393.50,1.21,10.0,2.0,120.31,BACE1
7623,CHEMBL3964867,,Cc1cc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n(C)n1,406.54,2.12,9.0,2.0,107.42,BACE1
7624,CHEMBL3985734,,CCc1nc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)co1,407.52,2.63,9.0,2.0,115.63,BACE1
7625,CHEMBL3948402,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ncn(C)n3)cs2)CO1,393.50,1.21,10.0,2.0,120.31,BACE1
7626,CHEMBL3977620,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(C)(F)F)cn3)cs2)CO1,469.54,3.46,9.0,2.0,111.72,BACE1
7627,CHEMBL3983509,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CO1,434.92,3.81,6.0,2.0,89.60,BACE1
7628,CHEMBL3910292,,COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)c(C)n1,434.55,2.18,10.0,2.0,124.61,BACE1
7629,CHEMBL3962126,,COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)c(C)c1,433.56,2.79,9.0,2.0,111.72,BACE1
7630,CHEMBL3938206,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)nc3)cs2)CO1,455.51,3.07,9.0,2.0,111.72,BACE1
7631,CHEMBL3910968,,Cc1nc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)co1,393.49,2.37,9.0,2.0,115.63,BACE1
7632,CHEMBL3911716,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3coc(C(F)(F)F)n3)cs2)CO1,447.46,3.08,9.0,2.0,115.63,BACE1
7633,CHEMBL3948054,,Cc1noc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n1,394.48,1.77,10.0,2.0,128.52,BACE1
7634,CHEMBL3916740,,Cc1nc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)no1,394.48,1.77,10.0,2.0,128.52,BACE1
7635,CHEMBL3963139,,Cc1nc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)c(C)o1,407.52,2.68,9.0,2.0,115.63,BACE1
7636,CHEMBL3922656,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnc(OCC4CC4)cn3)cs2)CO1,460.59,2.66,10.0,2.0,124.61,BACE1
7637,CHEMBL3918155,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnc(OC4CC4)cn3)cs2)CO1,446.56,2.41,10.0,2.0,124.61,BACE1
7638,CHEMBL4114074,,C[C@@H](F)COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,466.56,2.60,10.0,2.0,124.61,BACE1
7639,CHEMBL3901805,,C[C@H](F)COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,466.56,2.60,10.0,2.0,124.61,BACE1
7640,CHEMBL3896381,,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnc(OCC(C)(F)F)cn3)cs2)CO1,484.55,2.90,10.0,2.0,124.61,BACE1
7641,CHEMBL3943102,,Cc1nc(C)c(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)o1,407.52,2.68,9.0,2.0,115.63,BACE1
7642,CHEMBL3911702,,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3cn(C)nc3C(F)(F)F)cs2)CO1,460.51,2.83,9.0,2.0,107.42,BACE1
7643,CHEMBL3900666,,CC(C)n1cnc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)c1,420.56,2.85,9.0,2.0,107.42,BACE1
7644,CHEMBL3928341,,CC(C)Cc1cc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)no1,435.58,3.26,9.0,2.0,115.63,BACE1
7645,CHEMBL3960944,,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3cnn(C)c3)cs2)CO1,392.51,1.81,9.0,2.0,107.42,BACE1
7646,CHEMBL3891939,,Cc1cc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)no1,393.49,2.37,9.0,2.0,115.63,BACE1
